Actor/Actress	Movie	Year
MCCARTHY, ANDREW (I)	AMERICAN PLAYHOUSE	1981
MCCARTHY, ANDREW (I)	DR. M	1990
MCCARTHY, BART (I)	AMERICAN PLAYHOUSE	1981
MCCARTHY, DORIS	THE BONFIRE OF THE VANITIES	1990
MCCARTHY, DORIS	MORTAL THOUGHTS	1991
MCCARTHY, JOSEPH (II)	AMERICAN MASTERS	1985
MCCARTHY, KEVIN (I)	I QUATTRO DELL'AVE MARIA	1968
MCCARTHY, KEVIN (I)	EVE OF DESTRUCTION	1991
MCCARTHY, KEVIN (I)	AMERICAN MASTERS	1985
MCCARTHY, SHEILA (I)	I'VE HEARD THE MERMAIDS SINGING	1987
MCCARTNEY, PAUL	AMERICAN MASTERS	1985
MCCARTNEY, PAUL	A.K.A. CASSIUS CLAY	1970
MCCLANAHAN, RUE	AMERICAN PLAYHOUSE	1981
MCCLANAHAN, RUE	THE PURSUIT OF HAPPINESS	1971
MCCLURE, MARC (I)	SUPERMAN	1978
MCCLURG, EDIE	AMERICAN PLAYHOUSE	1981
MCCOLM, MATT	NIGHT OF THE WARRIOR	1991
MCCONNELL, JOHN (I)	THIS GUN FOR HIRE	1991
MCCONNELL, JOHN (I)	FIREHEAD	1991
MCCONNOHIE, MICHAEL	AKIRA	1988
MCCORD, KENT (I)	PREDATOR 2	1990
MCCORD, KENT (I)	ROUSTABOUT	1964
MCCOURT, MALACHY	THE BONFIRE OF THE VANITIES	1990
MCCOURT, MALACHY	THE MOLLY MAGUIRES	1970
MCCOY, MATT (I)	ARCHIE: TO RIVERDALE AND BACK AGAIN	1990
MCCRACKEN, MARK (I)	SOMEBODY HAS TO SHOOT THE PICTURE	1990
MCDANIEL, JAMES (I)	AMERICAN PLAYHOUSE	1981
MCDERMOTT, DYLAN	WHERE SLEEPING DOGS LIE	1991
MCDERMOTT, DYLAN	AMERICAN MASTERS	1985
MCDERMOTT, DYLAN	HARDWARE	1990
MCDONALD, CHRISTOPHER (I)	THELMA & LOUISE	1991
MCDONALD, CHRISTOPHER (I)	WILD ORCHID II: TWO SHADES OF BLUE	1991
MCDONALD, MAC (I)	THE RUSSIA HOUSE	1990
MCDONALD, MAC (I)	STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK	1980
MCDONALD, MAC (I)	HARDWARE	1990
MCDONALD, MICHAEL (XI)	UNCAGED	1991
MCDONNELL, MARY (I)	GRAND CANYON	1991
MCDORMAND, FRANCES	SCANDAL SHEET	1985
MCDORMAND, FRANCES	BARTON FINK	1991
MCDOWALL, RODDY	AMERICAN MASTERS	1985
MCDOWALL, RODDY	AROUND THE WORLD IN 80 DAYS	1989
MCDOWELL, MALCOLM	FIGURES IN A LANDSCAPE	1970
MCELDUFF, ELLEN	JFK	1991
MCELHINNEY, IAN	SCREENPLAY	1986
MCENROE, ANNIE	THE DOORS	1991
MCEWAN, GERALDINE	HENRY V	1989
MCFEE, BRUCE	THE BIG SLICE	1991
MCGANN, PAUL (I)	PAPER MASK	1990
MCGANN, PAUL (I)	SCREENPLAY	1986
MCGANN, PAUL (I)	AFRAID OF THE DARK	1991
MCGEE, BOBBY (I)	THE FIVE HEARTBEATS	1991
MCGEE, JACK (I)	BACKDRAFT	1991
MCGEE, JACK (I)	BOOK OF LOVE	1990
MCGEE, JACK (I)	THE DOORS	1991
MCGEE, ROBIN (I)	STEELE'S LAW	1991
MCGILL, BRUCE	AMERICAN PLAYHOUSE	1981
MCGILL, BRUCE	THE LAST BOY SCOUT	1991
MCGINLEY, JOHN C.	POINT BREAK	1991
MCGINLEY, JOHN C.	HIGHLANDER II: THE QUICKENING	1991
MCGOVERN, BARRY	BILLY BATHGATE	1991
MCGOVERN, BARRY	SCREENPLAY	1986
MCGOVERN, ELIZABETH (I)	ONCE UPON A TIME IN AMERICA	1984
MCGOWAN, THOMAS	STRANGER IN OUR HOUSE	1978
MCGRATH, BRIAN (I)	HEAR MY SONG	1991
MCGRAW, MELINDA	AMERICAN PLAYHOUSE	1981
MCGREGOR, KENNETH	HOSTILE TAKEOVER	1988
MCHALLEM, CHRIS	EDWARD II	1991
MCHALLEM, CHRIS	HARDWARE	1990
MCHATTIE, STEPHEN	VON RICHTHOFEN AND BROWN	1971
MCHATTIE, STEPHEN	AMERICAN PLAYHOUSE	1981
MCINERNEY, BERNIE	LIVIN' LARGE!	1991
MCINNERNY, TIM	SCREENPLAY	1986
MCKAY, COLE S.	LEGAL TENDER	1991
MCKAY, COLE S.	THE PERFECT WEAPON	1991
MCKEAN, MICHAEL (I)	BOOK OF LOVE	1990
MCKEAN, MICHAEL (I)	TRUE IDENTITY	1991
MCKEE, LONETTE	JUNGLE FEVER	1991
MCKELLAR, DON	THE ADJUSTER	1991
MCKELLEN, IAN	SCANDAL	1989
MCKENNA, JOSEPH (I)	LIEBESTRAUM	1991
MCKINNEY, BILL (I)	ANGEL UNCHAINED	1970
MCKINNEY, BILL (I)	AMERICAN MASTERS	1985
MCKINNON, RAY	BUGSY	1991
MCKINNON, RAY	PARIS TROUT	1991
MCKINNON, RAY	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
MCKINNON, RAY	LIVIN' LARGE!	1991
MCMANUS, DON (I)	TRUE COLORS	1991
MCMANUS, DON (I)	THE BONFIRE OF THE VANITIES	1990
MCMURRAY, SAM	STONE COLD	1991
MCNAMARA, WILLIAM (I)	OPERA	1987
MCNEICE, IAN	THE RUSSIA HOUSE	1990
MCNEICE, IAN	AROUND THE WORLD IN 80 DAYS	1989
MCRAE, FRANK	LICENCE TO KILL	1989
MCRANEY, GERALD	THE WALTONS	1971
MCRANEY, GERALD	BLIND VENGEANCE	1990
MCRANEY, GERALD	THE BRAIN MACHINE	1977
MCROBBIE, PETER	AMERICAN PLAYHOUSE	1981
MCROBBIE, PETER	JOHNNY SUEDE	1991
MCSHANE, IAN	AMERICAN PLAYHOUSE	1981
MCSHANE, IAN	PUSSYCAT, PUSSYCAT, I LOVE YOU	1970
MCSHANE, IAN	THE BALLAD OF TAM LIN	1970
MCSHANE, IAN	PERFORMANCE	1970
MCWHIRTER, JILLIAN	WHERE SLEEPING DOGS LIE	1991
MCWHIRTER, JILLIAN	DUNE WARRIORS	1991
MEANEY, COLM	THE COMMITMENTS	1991
MEARA, ANNE	AMERICAN PLAYHOUSE	1981
MEARA, ANNE	HIGHWAY TO HELL	1991
MEAT LOAF	MOTORAMA	1991
MEDEIROS, MICHAEL (I)	AMERICAN MASTERS	1985
MEDEIROS, MICHAEL (I)	DRUG WARS: THE CAMARENA STORY	1990
MEHTA, AJAY	AROUND THE WORLD IN 80 DAYS	1989
MEIER, JOHN (I)	THE LAST BOY SCOUT	1991
MEIER, JOHN (I)	THE OUTSIDERS	1983
MELVILL-SMITH, GREG	THE RUTANGA TAPES	1990
MENDICINO, GERRY	THE GATE II: TRESPASSERS	1990
MENDILLO, STEPHEN	AMERICAN PLAYHOUSE	1981
MENDILLO, STEPHEN	CITY OF HOPE	1991
MENDILLO, STEPHEN	WOMEN & MEN 2: IN LOVE THERE ARE NO RULES	1991
MENNING, SAM	EVIL SPIRITS	1990
MENVILLE, SCOTT	FLIGHT OF BLACK ANGEL	1991
MEREDITH, BURGESS	THE REIVERS	1969
MEREDITH, BURGESS	AMERICAN MASTERS	1985
MEREDITH, BURGESS	SKIDOO	1968
MEREDITH, BURGESS	STAY AWAY, JOE	1968
MEREDIZ, OLGA	THE BROTHER FROM ANOTHER PLANET	1984
MEREDIZ, OLGA	CITY OF HOPE	1991
MEREDIZ, OLGA	THE SUPER	1991
MERKERSON, S. EPATHA	AMERICAN MASTERS	1985
MERKERSON, S. EPATHA	TERMINATOR 2: JUDGMENT DAY	1991
MERLIN, JOANNA	CLASS ACTION	1991
MERRILL, DINA	AMERICAN MASTERS	1985
MERRILL, DINA	TRUE COLORS	1991
MERRISON, CLIVE	SCREENPLAY	1986
METAS, CHRISTOPHER	THE WALTONS	1971
METCALF, LAURIE	JFK	1991
METCALF, MARK	GUILTY UNTIL PROVEN INNOCENT	1991
METCALF, MARK	A WOMAN NAMED JACKIE	1991
MEYER, BRECKIN	FREDDY'S DEAD: THE FINAL NIGHTMARE	1991
MEYERS, LARRY JOHN	GUILTY UNTIL PROVEN INNOCENT	1991
MEYERS, LARRY JOHN	DEAD AND ALIVE: THE RACE FOR GUS FARACE	1991
MIANO, ROBERT	THE LAST HOUR	1991
MIANO, ROBERT	A TIME TO DIE	1991
MICHAEL, CHRISTOPHER (I)	NEW JACK CITY	1991
MICHAEL, CHRISTOPHER (I)	IDENTITY CRISIS	1989
MICHAEL, CHRISTOPHER (I)	HOUSE PARTY 2	1991
MICHAELS, JULIE (I)	POINT BREAK	1991
MICHAELS, RHINO	TRANCERS II	1991
MICHALSKI, JEFF (I)	PRETTY WOMAN	1990
MICHALSKI, JEFF (I)	FRANKIE AND JOHNNY	1991
MIDDLETON, CLARK	AMERICAN PLAYHOUSE	1981
MIDLER, BETTE	AMERICAN MASTERS	1985
MIDLER, BETTE	FOR THE BOYS	1991
MIHAILOFF, R.A.	ADVENTURES IN DINOSAUR CITY	1991
MILANO, ALYSSA	WHERE THE DAY TAKES YOU	1991
MILANOVICH, TOM	THE MARRYING MAN	1991
MILDER, ANDY	FOR THE BOYS	1991
MILIAN, TOMAS	HAVANA	1990
MILIAN, TOMAS	JFK	1991
MILIAN, TOMAS	SCREENPLAY	1986
MILIAN, TOMAS	DRUG WARS: THE CAMARENA STORY	1990
MILLBERN, DAVID	BIKINI SUMMER	1991
MILLER, DICK (I)	EXPLORERS	1985
MILLER, DICK (I)	THE WILD ANGELS	1966
MILLER, DICK (I)	MOTORAMA	1991
MILLER, JEANETTE (I)	COLD HEAVEN	1991
MILLER, LARRY (I)	PRETTY WOMAN	1990
MILLER, PENELOPE ANN	OTHER PEOPLE'S MONEY	1991
MILLER, STEPHEN E. (I)	SHOWDOWN AT WILLIAMS CREEK	1991
MILLS, JOHN (I)	AROUND THE WORLD IN 80 DAYS	1989
MILLS, JOHN (I)	RYAN'S DAUGHTER	1970
MILLS, JOHN (I)	WAR AND PEACE	1956
MILLS, JOHN (I)	OPERATION CROSSBOW	1965
MILLS, JOHN (I)	SCOTT OF THE ANTARCTIC	1948
MILTSAKAKIS, STEFANOS	LUNG HANG TIN HAA	1989
MILTSAKAKIS, STEFANOS	LIONHEART	1990
MILTSAKAKIS, STEFANOS	TED & VENUS	1991
MINKOFF, ROBERT	AMERICAN PLAYHOUSE	1981
MINKOFF, ROBERT	V.I. WARSHAWSKI	1991
MIRANDA, MICHAEL A.	MARRIED TO IT	1991
MIRANDA, MICHAEL A.	POISON	1991
MIRMAN, EDIE	KAZE NO TANI NO NAUSHIKA	1984
MIRREN, HELEN	AMERICAN MASTERS	1985
MIRREN, HELEN	THE COMFORT OF STRANGERS	1990
MIRREN, HELEN	WHERE ANGELS FEAR TO TREAD	1991
MITCHELL, DARYL (I)	HOUSE PARTY 2	1991
MITCHELL, DONNA (I)	THE EXORCIST	1973
MITCHELL, DONNA (I)	PSYCHO IV: THE BEGINNING	1990
MITCHELL, HEATHER (I)	PROOF	1991
MITCHELL, HERB	SWITCHED AT BIRTH	1991
MITCHUM, BENTLEY	SOMETIMES THEY COME BACK	1991
MITCHUM, BENTLEY	RICH GIRL	1991
MITCHUM, ROBERT	CAPE FEAR	1991
MITCHUM, ROBERT	RYAN'S DAUGHTER	1970
MITCHUM, ROBERT	LO SBARCO DI ANZIO	1968
MODINE, MATTHEW	AMERICAN PLAYHOUSE	1981
MOFFAT, DONALD	THE WALTONS	1971
MOFFAT, DONALD	AMERICAN PLAYHOUSE	1981
MOFFAT, DONALD	THE BONFIRE OF THE VANITIES	1990
MOFFAT, DONALD	CLASS ACTION	1991
MOFFETT, D.W.	AMERICAN PLAYHOUSE	1981
MOLINA, ALFRED	ENCHANTED APRIL	1991
MOLINA, ALFRED	AMERICAN FRIENDS	1991
MONK, DEBRA	AMERICAN PLAYHOUSE	1981
MONROE, JARION	THE ORGANIZATION	1971
MONTE, TED	HOMICIDE	1991
MOORE, CHERYL (I)	WHERE THE DAY TAKES YOU	1991
MOORE, CHERYL (I)	HOMICIDE	1991
MOORE, DEMI	AMERICAN MASTERS	1985
MOORE, DEMI	MORTAL THOUGHTS	1991
MOORE, FRANK (I)	LAST MAN STANDING	1987
MOORE, MARY TYLER	THE LAST BEST YEAR	1990
MOORE, MELISSA (I)	VAMPIRE COP	1990
MOORE, ROGER (I)	AMERICAN MASTERS	1985
MOORE, ROGER (I)	CROSSPLOT	1969
MOORE, SHEILA (I)	AMERICAN PLAYHOUSE	1981
MOORE, SHEILA (I)	THE REFLECTING SKIN	1990
MORALES, ESAI	NAKED TANGO	1990
MORAN, NICK (I)	SCREENPLAY	1986
MORAN, ROB (I)	WEDLOCK	1991
MORAN, ROB (I)	TED & VENUS	1991
MORAN, SEAN (I)	GREASE	1978
MORATZ, RALPH	REBEL WITHOUT A CAUSE	1955
MORATZ, RALPH	BLUE HAWAII	1961
MORATZ, RALPH	EAST OF EDEN	1955
MORENO, KEN	TERMINATOR 2: JUDGMENT DAY	1991
MORENO, RITA (I)	AMERICAN MASTERS	1985
MORENO, RITA (I)	AMERICAN PLAYHOUSE	1981
MORENO, RUBEN (I)	LITTLE BIG MAN	1970
MORGAN, JEFFREY DEAN	UNCAGED	1991
MORITA, PAT	DO OR DIE	1991
MOROFF, MIKE	DRUG WARS: THE CAMARENA STORY	1990
MOROFF, MIKE	CYCLONE	1978
MORRIS, GARRETT	MOTORAMA	1991
MORRIS, GARRETT	CHILDREN OF THE NIGHT	1991
MORRIS, HAVILAND	AMERICAN PLAYHOUSE	1981
MORRIS, JANE (I)	FRANKIE AND JOHNNY	1991
MORRISON, JAMES (II)	LAST FLIGHT OUT	1990
MORRISON, RANA	POINT BREAK	1991
MORRISON, TEMUERA	STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK	1980
MORRISSEY, DAVID (I)	DROWNING BY NUMBERS	1988
MORRISSEY, DAVID (I)	SCREENPLAY	1986
MORRONE, DINA	GING CHAAT GOO SI 2	1988
MORRONE, DINA	GING CHAT GOO SI	1985
MORSE, DAVID (I)	THE INDIAN RUNNER	1991
MORSE, RALPH (I)	THE COMMITMENTS	1991
MORSE, RALPH (I)	STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK	1980
MORSE, RALPH (I)	AMERICAN PLAYHOUSE	1981
MORSE, RALPH (I)	DEAD AGAIN	1991
MORSE, RALPH (I)	STAR WARS: EPISODE VI - RETURN OF THE JEDI	1983
MORTENSEN, VIGGO	THE REFLECTING SKIN	1990
MORTENSEN, VIGGO	THE INDIAN RUNNER	1991
MORTON, AMY (I)	AMERICAN PLAYHOUSE	1981
MORTON, JOE (I)	THE BROTHER FROM ANOTHER PLANET	1984
MORTON, JOE (I)	CITY OF HOPE	1991
MORTON, JOE (I)	AMERICAN PLAYHOUSE	1981
MORTON, JOE (I)	TERMINATOR 2: JUDGMENT DAY	1991
MOSES, MARK	AMERICAN PLAYHOUSE	1981
MOSES, MARK	THE DOORS	1991
MOSS, MICHAEL H.	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
MOSTEL, JOSH	THE BROTHER FROM ANOTHER PLANET	1984
MOSTEL, JOSH	NAKED TANGO	1990
MOSTEL, JOSH	CITY OF HOPE	1991
MOUTON, BENJAMIN	WHORE	1991
MUELLER-STAHL, ARMIN	NIGHT ON EARTH	1991
MUELLERLEILE, MARIANNE	AMERICAN MASTERS	1985
MULCAHY, JACK (I)	THE FISHER KING	1991
MULCAHY, JACK (I)	BILLY BATHGATE	1991
MULCAHY, JACK (I)	THE BONFIRE OF THE VANITIES	1990
MULHEREN, MICHAEL	JOHNNY SUEDE	1991
MULKEY, CHRIS (I)	THE WALTONS	1971
MULKEY, CHRIS (I)	WRITE TO KILL	1991
MULKEY, CHRIS (I)	RAINBOW DRIVE	1990
MULL, MARTIN	TED & VENUS	1991
MULLALLY, MEGAN	AMERICAN PLAYHOUSE	1981
MULLALLY, MEGAN	RAINBOW DRIVE	1990
MULLER, TURK	SHAKING THE TREE	1990
MULRONEY, DERMOT	WHERE THE DAY TAKES YOU	1991
MUNDI, COATI	MADONNA: TRUTH OR DARE	1991
MUNDI, COATI	IDENTITY CRISIS	1989
MURDOCCO, VINCE	FLESH GORDON MEETS THE COSMIC CHEERLEADERS	1990
MURDOCCO, VINCE	RING OF FIRE	1991
MURNIK, PETER	BODY PARTS	1991
MURNIK, PETER	GUNSMOKE: THE LAST APACHE	1990
MURPHY, CHARLIE (VIII)	JUNGLE FEVER	1991
MURPHY, MICHAEL (I)	COUNT YORGA, VAMPIRE	1970
MURPHY, MICHAEL (I)	AMERICAN MASTERS	1985
MURPHY, MICHAEL (I)	MASH	1970
MURPHY, ROSEMARY	FOR THE BOYS	1991
MURPHY, ROSEMARY	A WOMAN NAMED JACKIE	1991
MURRAY, BILL (I)	STRIPES	1981
MURRAY, BILL (I)	LITTLE SHOP OF HORRORS	1986
MURRAY, JOEL (I)	SHAKES THE CLOWN	1991
MUSSER, LARRY	GUNSMOKE: RETURN TO DODGE	1987
MUSTAIN, MINOR	BLACK ROBE	1991
MUSTAIN, MINOR	SCANNERS II: THE NEW ORDER	1991
MUTI, ORNELLA	LA DOMENICA SPECIALMENTE	1991
NABER, JOEY	STREET SOLDIERS	1991
NANCE, JACK (I)	WHORE	1991
NANCE, JACK (I)	MOTORAMA	1991
NAPIER, CHARLES	KILLER INSTINCT	1991
NAPIER, CHARLES	LONELY HEARTS	1991
NAPIER, MARSHALL	FLIRTING	1991
NAUGHTON, JAMES	AMERICAN MASTERS	1985
NAYYAR, HARSH	IDENTITY CRISIS	1989
NAZIMEK, LARRY	V.I. WARSHAWSKI	1991
NAZIMEK, LARRY	BACKDRAFT	1991
NEAL, BILLIE	A KISS BEFORE DYING	1991
NEAL, BILLIE	MORTAL THOUGHTS	1991
NEAL, EDWIN	JFK	1991
NEESON, LIAM	UNDER SUSPICION	1991
NEGRON, TAYLOR	THE LAST BOY SCOUT	1991
NELLIGAN, KATE	AMERICAN PLAYHOUSE	1981
NELLIGAN, KATE	THE PRINCE OF TIDES	1991
NELLIGAN, KATE	FRANKIE AND JOHNNY	1991
NELLIGAN, MICAELA	NEON CITY	1991
NELSON, ADAM (I)	THE INDIAN RUNNER	1991
NELSON, ADAM (I)	THE ABYSS	1989
NELSON, CRAIG T.	DRUG WARS: THE CAMARENA STORY	1990
NELSON, DANNY (I)	AMERICAN PLAYHOUSE	1981
NELSON, DANNY (I)	PARIS TROUT	1991
NELSON, JUDD	NEW JACK CITY	1991
NELSON, JUDD	THE DARK BACKWARD	1991
NELSON, NOVELLA	THE BONFIRE OF THE VANITIES	1990
NELSON, WILLIE (I)	AMERICAN MASTERS	1985
NEMEJOVSK˝, JAN	POSLEDNÌ MOT˝L	1991
NERO, FRANCO	IL MERCENARIO	1968
NERO, FRANCO	TRISTANA	1970
NESBITT, JAMES (I)	SCREENPLAY	1986
NESBITT, JAMES (I)	HEAR MY SONG	1991
NEUHAUS, INGO	THE BALLAD OF THE SAD CAFE	1991
NEUMANN JR., LARRY	AMERICAN PLAYHOUSE	1981
NEUWIRTH, BEBE	BUGSY	1991
NEWHART, BOB	COLD TURKEY	1971
NEWHART, BOB	AMERICAN MASTERS	1985
NEWMAN, BARRY (I)	VANISHING POINT	1971
NEWMAN, PAUL (I)	AMERICAN MASTERS	1985
NEWMAN, PAUL (I)	AMERICAN PLAYHOUSE	1981
NEWMAN, PAUL (I)	WUSA	1970
NEWSOME, RANDALL	HIGHLANDER II: THE QUICKENING	1991
NEWTON, THANDIE	FLIRTING	1991
NEWTON, WAYNE	LICENCE TO KILL	1989
NEWTON, WAYNE	THE DARK BACKWARD	1991
NG, RICHARD	QI MOU MIAO JI: WU FU XING	1983
NG, RICHARD	FUK SING GO JIU	1985
NG, RICHARD	ZHONG HUA ZHAN SHI	1987
NG, RICHARD	FOO GWAI LIT CHE	1986
NG, RICHARD	JI JI	1989
NGOM, ABDOULAYE	THE SUPER	1991
NICHOLSON, JACK (I)	AMERICAN MASTERS	1985
NICHOLSON, JACK (I)	THE WILD RIDE	1960
NICHOLSON, JACK (I)	PROFESSIONE: REPORTER	1975
NIELSEN, LESLIE	AMERICAN MASTERS	1985
NIGAM, ANJUL	HOUSE PARTY 2	1991
NIGHY, BILL	SCREENPLAY	1986
NIMOY, LEONARD	STAR TREK: THE WRATH OF KHAN	1982
NIMOY, LEONARD	CATLOW	1971
NIMOY, LEONARD	STAR TREK: THE MOTION PICTURE	1979
NIXON, CYNTHIA	AMADEUS	1984
NIXON, CYNTHIA	AMERICAN PLAYHOUSE	1981
NIXON, PAT	JFK	1991
NIXON, RICHARD	THE DOORS	1991
NIXON, RICHARD	AMERICAN MASTERS	1985
NIXON, RICHARD	COLD TURKEY	1971
NIXON, RICHARD	JFK	1991
NODAY, PATT	SLEEPING WITH THE ENEMY	1991
NODAY, PATT	BILLY BATHGATE	1991
NOGULICH, NATALIJA	HOMICIDE	1991
NOLAN, MATT (I)	SOMETIMES THEY COME BACK	1991
NOLAN, MICK (I)	THE COMMITMENTS	1991
NOLTE, NICK	THE PRINCE OF TIDES	1991
NOLTE, NICK	CAPE FEAR	1991
NORDLING, JEFFREY	AMERICAN PLAYHOUSE	1981
NORRIS, BUCKLEY (I)	HIGHLANDER	1986
NORRIS, BUCKLEY (I)	PYRATES	1991
NORRIS, BUCKLEY (I)	ZANDALEE	1991
NORRIS, CHUCK	THE WRECKING CREW	1968
NORRIS, CHUCK	THE HITMAN	1991
NORRIS, DEAN (I)	TERMINATOR 2: JUDGMENT DAY	1991
NORTH, ALAN (I)	AMERICAN PLAYHOUSE	1981
NORTH, ALAN (I)	PLAZA SUITE	1971
NORTH, ALAN (I)	HIGHLANDER	1986
NORTHAM, JEREMY	AMERICAN PLAYHOUSE	1981
NORTHAM, JEREMY	AMERICAN MASTERS	1985
NORTON, ALEX (I)	UNDER SUSPICION	1991
NORTON, ALEX (I)	SCANDAL	1989
NORTON, RICHARD (I)	FOO GWAI LIT CHE	1986
NORTON, TERRY (I)	AMERICAN KICKBOXER	1991
NOSEWORTHY, JACK	AMERICAN PLAYHOUSE	1981
NOSSEK, RALPH	BRAZIL	1985
NOSSEK, RALPH	SCREENPLAY	1986
NOSSEK, RALPH	SUCCESS IS THE BEST REVENGE	1984
NOTARO, FRANK	CRIME LORDS	1991
NOTARO, FRANK	AMERICAN KICKBOXER	1991
NOTH, CHRIS	AMERICAN MASTERS	1985
NOURI, MICHAEL (I)	PSYCHIC	1991
NOURI, MICHAEL (I)	TOTAL EXPOSURE	1991
NOVAK, FRANK (II)	THE KILLING MIND	1991
NOVAK, FRANK (II)	STREET SOLDIERS	1991
NOVAK, JOHN (I)	C.A.T. SQUAD	1986
NOVELLO, DON	THE GODFATHER: PART III	1990
NOWICKI, TOM	SOMEBODY HAS TO SHOOT THE PICTURE	1990
NUCCI, DANNY	EXPLORERS	1985
NUCCI, DANNY	BOOK OF LOVE	1990
NUNN, BILL	NEW JACK CITY	1991
NUTTALL, JEFF	SCANDAL	1989
N·JERA, MIGUEL (I)	RAMPAGE	1987
O'BRIEN, CONAN	AMERICAN MASTERS	1985
O'BRIEN, NIALL (I)	RYAN'S DAUGHTER	1970
O'BRIEN, PATRICK THOMAS	SWITCHED AT BIRTH	1991
O'BRIEN, RICHARD (I)	REVOLUTION	1985
O'BRYAN, SEAN (I)	FRANKIE AND JOHNNY	1991
O'BYRNE, KEHLI	K2	1991
O'CONNOR, RAYMOND (I)	PYRATES	1991
O'CONNOR, RENÈE	STONE COLD	1991
O'DONNELL, ANNIE	ANOTHER YOU	1991
O'DONNELL, ROSIE	AMERICAN MASTERS	1985
O'DONNELL, STEVEN (I)	THE POPE MUST DIE	1991
O'GRADY, RYNAGH	THE COMMITMENTS	1991
O'GRADY, RYNAGH	SCREENPLAY	1986
O'HURLEY, JOHN	NIGHT EYES II	1991
O'KEEFE, MICHAEL (I)	THE WALTONS	1971
O'LEARY, JER	THE MIRACLE	1991
O'LEARY, WILLIAM (I)	FLIGHT OF BLACK ANGEL	1991
O'MALLEY, BINGO (I)	GUILTY UNTIL PROVEN INNOCENT	1991
O'MALLEY, BINGO (I)	DEAD AND ALIVE: THE RACE FOR GUS FARACE	1991
O'NEAL, RYAN (I)	LOVE STORY	1970
O'QUINN, TERRY	BLOOD OATH	1990
O'REILLY, HARRY	BILLY BATHGATE	1991
O'REILLY, ROBERT (I)	WHORE	1991
O'ROSS, ED	DEAR MR. WONDERFUL	1982
O'TOOLE, PETER (I)	MURPHY'S WAR	1971
O'TOOLE, PETER (I)	BECKET	1964
O'TOOLE, PETER (I)	THE RAINBOW THIEF	1990
OCEAN, IVORY	PLAY MURDER FOR ME	1990
OCHMAN, JOE	KIDÙ SENSHI GUNDAM F91	1991
ODOM, GEORGE T.	STRAIGHT OUT OF BROOKLYN	1991
OKAMURA, GERALD	RING OF FIRE	1991
OKAMURA, GERALD	SHOWDOWN IN LITTLE TOKYO	1991
OKONEDO, SOPHIE	YOUNG SOUL REBELS	1991
OKUMOTO, YUJI	AMERICAN PLAYHOUSE	1981
OLANDT, KEN	GUNSMOKE: RETURN TO DODGE	1987
OLDMAN, GARY	JFK	1991
OLIN, LENA	HAVANA	1990
OLMOS, EDWARD JAMES	BLADE RUNNER	1982
OLMOS, EDWARD JAMES	AMERICAN PLAYHOUSE	1981
OLMOS, EDWARD JAMES	KAZE NO TANI NO NAUSHIKA	1984
OLSEN, RICHARD K.	RAMBLING ROSE	1991
OLSEN, RICHARD K.	29TH STREET	1991
OLSON, JEFF (I)	NEON CITY	1991
OMAN, TIMOTHY	WHO SHOT PATAKANGO?	1989
OMILAMI, AFEMO	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
ONG, JACK (I)	LAST FLIGHT OUT	1990
ONTIVEROS, LUPE	DOLLY DEAREST	1991
ONTIVEROS, LUPE	AMERICAN PLAYHOUSE	1981
ORBACH, JERRY	TOY SOLDIERS	1991
ORBACH, JERRY	THE GANG THAT COULDN'T SHOOT STRAIGHT	1971
ORBACH, JERRY	OUT FOR JUSTICE	1991
ORTEGA, JIMMY (I)	DRUG WARS: THE CAMARENA STORY	1990
ORTH, DAVID (I)	AMERICAN PLAYHOUSE	1981
ORTH, DAVID (I)	THE LAST BEST YEAR	1990
OTTAVINO, JOHN (I)	THE FISHER KING	1991
OTTAVINO, JOHN (I)	MARRIED TO IT	1991
OVERTON, KELLY (I)	AMERICAN MASTERS	1985
OWEN, CLIVE (I)	CLOSE MY EYES	1991
OWEN, MEG WYNN	SCREENPLAY	1986
OZ, FRANK	STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK	1980
OZ, FRANK	STAR WARS: EPISODE VI - RETURN OF THE JEDI	1983
OZ, FRANK	AMERICAN MASTERS	1985
PACIFICI, FEDERICO (I)	LA PUTAIN DU ROI	1990
PACINO, AL (I)	MADONNA: TRUTH OR DARE	1991
PACINO, AL (I)	REVOLUTION	1985
PACINO, AL (I)	FRANKIE AND JOHNNY	1991
PACINO, AL (I)	THE GODFATHER: PART III	1990
PAGAN, ANTONE	HANGIN' WITH THE HOMEBOYS	1991
PAGAN, ANTONE	THE WARRIORS	1979
PAGAN, ANTONE	STRIPES	1981
PAGE, FRANK (I)	HUDSON HAWK	1991
PAIK, GREG JOUNG	GUYVER	1991
PALADINO, DENNIS	SWITCH	1991
PALADINO, DENNIS	TOTAL EXPOSURE	1991
PALANCE, JACK	THE PROFESSIONALS	1966
PALANCE, JACK	IL MERCENARIO	1968
PALANCE, JACK	AMERICAN MASTERS	1985
PALANCE, JACK	KILL A DRAGON	1967
